Time_Index,Load_HSC_Tonne_z1,Load_HSC_Tonee_z2,Load_HSC_Tonne_z3
3916,37.89331492,81.57398445,21.52704957
3917,46.57154625,91.23153018,25.33031605
3918,51.99355558,97.26539836,27.70653143
3919,51.35528708,96.555103,27.42680795
3920,48.3735325,93.23686564,26.1200431
3921,46.69846875,91.37277555,25.38594029
3922,44.28250492,88.68417691,24.32713533
3923,42.85444925,87.09496909,23.70128476
3924,41.92314275,86.05856718,23.29313629
3925,40.79379408,84.80177473,22.79819514
3926,40.14593267,84.08080391,22.51426748
3927,39.91131658,83.819712,22.41144614
3928,40.78616008,84.79327918,22.79484948
3929,41.89268175,86.02466882,23.27978667
3930,43.0432095,87.30503036,23.78400962
3931,44.49196875,88.91727818,24.41893367
3932,44.47371,88.896959,24.41093171
3933,42.8989195,87.14445764,23.720774
3934,38.15699958,81.86742518,21.64261033
3935,33.17762033,76.32613673,19.46037919
3936,31.17324125,74.095569,18.58195276
3937,31.69038842,74.67107473,18.80859438
3938,31.99202808,75.00675373,18.9407891
3939,33.56341275,76.75546473,19.62945414
3940,38.32276183,82.05189318,21.71525624
3941,47.75029667,92.54329936,25.84690776
3942,53.23598817,98.648036,28.25103205
3943,52.31832625,97.62681845,27.84886333
3944,48.69202042,93.59129409,26.25962162
3945,47.30003025,92.04222164,25.64957686
3946,44.80955692,89.27070527,24.55811781
3947,43.27045308,87.55791782,23.88359995
3948,42.40560275,86.59547145,23.50457614
3949,41.06605817,85.104763,22.91751581
3950,40.45225117,84.42168955,22.64851267
3951,39.9635305,83.87781818,22.4343291
3952,40.88594658,84.90432636,22.83858129
3953,41.97170842,86.11261336,23.31442038
3954,42.95678942,87.20885809,23.74613571
3955,44.44406667,88.86397045,24.39794038
3956,44.75094375,89.20547773,24.53243038
3957,43.1744345,87.45106382,23.84151948
3958,38.45518242,82.19925718,21.77329005
3959,33.26999317,76.42893364,19.50086195
3960,32.17198592,75.20701927,19.01965629
3961,32.52292675,75.59756273,19.17345733
3962,32.96489283,76.08940355,19.36715062
3963,34.55525733,77.85923627,20.06413367
3964,39.50598517,83.36864009,22.23380819
3965,49.31195642,94.28118818,26.53131081
3966,55.23749992,100.8754128,29.12820186
3967,54.39225992,99.93478982,28.75777233
3968,50.74252175,95.87318882,27.15826129
3969,49.08466167,94.02824373,26.43169805
3970,46.44488558,91.09057627,25.27480657
3971,44.86494217,89.33234055,24.58239062
3972,43.84767742,88.20028027,24.13657062
3973,42.463472,86.65987109,23.52993752
3974,41.79848758,85.91984509,23.23850571
3975,41.39997392,85.47636018,23.06385562
3976,42.32136967,86.501733,23.46766071
3977,43.59734783,87.92170173,24.02686276
3978,44.82153033,89.28402982,24.56336519
3979,46.37948017,91.01779009,25.24614243
3980,46.56310017,91.222131,25.32661452
3981,44.90496825,89.37688355,24.59993219
3982,39.7225085,83.60959755,22.32870033
3983,34.26213917,77.53304055,19.93567352
3984,33.12092217,76.26304027,19.43553105
3985,33.68920992,76.89545782,19.68458524
3986,34.05927575,77.30728455,19.8467679
3987,35.99367883,79.45997964,20.6945271
3988,41.24772092,85.30692591,22.99713019
3989,51.22619208,96.41144,27.37023157
3990,57.11800875,102.9681319,29.95234171
3991,56.40479983,102.1744394,29.63977529
3992,52.83386783,98.20053755,28.07480133
3993,50.71096667,95.83807282,27.14443214
3994,48.08635642,92.91728255,25.99418714
3995,46.29137583,90.91974336,25.20753033
3996,45.18319467,89.686507,24.7218659
3997,44.17499692,88.564537,24.28001962
3998,43.72932142,88.06856809,24.08470067
3999,43.57382192,87.895521,24.01655248
4000,44.58198417,89.01745155,24.45838324
4001,45.73469858,90.30024664,24.96356452
4002,47.07900358,91.79625273,25.5527111
4003,48.75369767,93.65993145,26.2866519
4004,48.71697883,93.619069,26.27055971
4005,46.85417792,91.54605609,25.45418043
4006,41.11722342,85.16170209,22.93993919
4007,35.18647808,78.56168855,20.34076843
4008,31.929982,74.93770582,18.91359714
4009,32.505188,75.57782218,19.16568329
4010,32.74316967,75.84265945,19.26997962
4011,34.55854475,77.86289464,20.06557433
4012,39.19484817,83.02239209,22.09745124
4013,48.43797975,93.30858564,26.14828733
4014,55.25273167,100.8923635,29.13487724
4015,54.51432383,100.0706284,28.81126729
4016,50.816197,95.95517809,27.19054971
4017,49.11536325,94.06240991,26.44515314
4018,46.44378292,91.08934918,25.27432333
4019,44.62466217,89.06494573,24.47708705
4020,43.67009483,88.00265809,24.05874443
4021,42.46449808,86.661013,23.53038724
4022,41.86707858,85.99617636,23.268566
4023,41.46302633,85.54652791,23.09148857
4024,42.30554233,86.48411955,23.46072429
4025,43.36191625,87.65970236,23.92368405
4026,44.578377,89.01343727,24.45680238
4027,46.20301892,90.82141564,25.16880762
4028,46.30179367,90.93133682,25.212096
4029,44.61212217,89.05099055,24.47159133
4030,39.4802805,83.34003473,22.222543
4031,33.94789142,77.18333082,19.79795333
4032,31.76372683,74.75268918,18.84073524
4033,32.20188417,75.24029136,19.03275924
4034,32.57394025,75.654333,19.19581419
4035,34.10730933,77.36073864,19.86781881
4036,38.46360967,82.20863536,21.77698333
4037,47.27247425,92.01155609,25.63750033
4038,53.57045183,99.020243,28.39761195
4039,52.8479495,98.21620827,28.08097267
4040,49.74869733,94.767214,26.7227141
4041,47.94405525,92.75892309,25.93182314
4042,45.43345617,89.96500982,24.83154395
4043,43.84726458,88.19982091,24.13638971
4044,42.91988733,87.16779173,23.72996324
4045,41.813576,85.93663618,23.24511829
4046,41.16499292,85.21486227,22.96087433
4047,40.92987558,84.95321264,22.85783333
4048,41.85261925,85.98008536,23.2622291
4049,42.93565875,87.18534291,23.73687514
4050,44.07643158,88.45484882,24.236823
4051,45.56365333,90.10989936,24.88860333
4052,45.52193983,90.06347864,24.87032224
4053,43.91990258,88.28065591,24.16822357
4054,38.84364392,82.63155545,21.94353471
4055,33.61540258,76.81332155,19.6522389
4056,32.505639,75.57832418,19.16588095
4057,32.93950608,76.06115191,19.35602476
4058,33.26731742,76.42595582,19.49968929
4059,34.8480445,78.18506364,20.19244871
4060,39.53155258,83.39709264,22.24501319
4061,48.702819,93.60331118,26.2643541
4062,54.79524192,100.3832473,28.93438067
4063,54.1769545,99.69518782,28.66341395
4064,51.11845108,96.29154073,27.32301367
4065,49.00807458,93.94301409,26.39813352
4066,46.58506767,91.24657755,25.3362419
4067,44.93769383,89.41330209,24.61427429
4068,43.95953792,88.32476391,24.1855939
4069,42.87704383,87.12011345,23.7111869
4070,42.36680242,86.55229264,23.48757176
4071,42.29648317,86.47403809,23.4567541
4072,43.241799,87.52603018,23.87104219
4073,44.37506142,88.78717818,24.36769857
4074,45.64879808,90.20465245,24.92591833
4075,47.17135975,91.89903109,25.59318652
4076,46.9946895,91.702424,25.51576014
4077,45.2804115,89.79469445,24.76447152
4078,39.860759,83.76344909,22.3892891
4079,34.36450842,77.64696182,19.98053724
4080,32.69013875,75.78364418,19.24673867
4081,33.11952208,76.26148218,19.43491743
4082,33.55567567,76.74685455,19.62606333
4083,35.202688,78.57972764,20.34787248
4084,40.11365433,84.044883,22.50012138
4085,49.6674615,94.676811,26.68711219
4086,55.5740725,101.2499667,29.275706
4087,54.88168775,100.4794483,28.97226586
4088,51.67015233,96.9055,27.56479876
4089,49.61202817,94.61512218,26.66281833
4090,47.11326058,91.83437555,25.56772438
4091,45.54455958,90.088651,24.88023543
4092,44.56181933,88.99501118,24.4495459
4093,43.25861917,87.54474845,23.87841371
4094,42.62168708,86.83594036,23.5992759
4095,42.52821858,86.73192418,23.558313
4096,43.47954983,87.79061055,23.97523738
4097,44.77794617,89.23552736,24.54426429
4098,46.08392658,90.688884,25.11661495
4099,47.67031908,92.45429655,25.81185724
4100,47.54655975,92.31657136,25.75761929
4101,45.78908808,90.36077382,24.9874009
4102,40.33269625,84.28864318,22.59611733
4103,34.75954658,78.086579,20.15366414
4104,32.0086495,75.02525073,18.94807348
4105,32.49287642,75.56412127,19.16028767
4106,32.79958175,75.90543745,19.29470243
4107,34.4767865,77.77191027,20.02974352
4108,39.441356,83.29671773,22.20548424
4109,48.96237525,93.89215773,26.37810557
4110,54.06751617,99.57339964,28.61545219
4111,53.4865225,98.92684245,28.36082962
4112,50.16319433,95.22848591,26.9043689
4113,48.2704215,93.12211882,26.07485433
4114,45.841179,90.41874309,25.01022995
4115,44.32593158,88.73250418,24.34616724
4116,43.36105308,87.65874182,23.92330576
4117,42.13754742,86.29716691,23.3870999
4118,41.57354483,85.66951809,23.13992371
4119,41.40158683,85.47815518,23.06456252
4120,42.27904992,86.45463745,23.4491139
4121,43.46263842,87.77179073,23.9678259
4122,44.79560042,89.25517382,24.55200133
4123,46.35035858,90.98538218,25.23337976
4124,46.36139858,90.997668,25.2382181
4125,44.5786645,89.01375736,24.45692838
4126,39.50480183,83.36732318,22.23328957
4127,34.11039658,77.36417418,19.86917176
4128,31.98343075,74.99718618,18.93702129
4129,32.44165375,75.50711836,19.13783919
4130,32.89182258,76.00808745,19.33512729
4131,34.55313975,77.85687964,20.06320562
4132,39.27563008,83.11229,22.13285419
4133,48.58161467,93.46842927,26.21123586
4134,54.54797267,100.1080744,28.826014
4135,53.687796,99.15082909,28.44903843
4136,50.43020125,95.52562373,27.02138567
4137,48.708028,93.60910809,26.266637
4138,46.1114105,90.71946945,25.1286599
4139,44.51591858,88.94393064,24.42942976
4140,43.43787075,87.74422809,23.95697133
4141,42.36241708,86.54741245,23.48564986
4142,41.69846233,85.80853218,23.19466929
4143,41.54310842,85.63564709,23.12658486
4144,42.43380733,86.62685891,23.5169369
4145,43.62841383,87.95627345,24.04047757
4146,44.72777992,89.17969991,24.52227871
4147,46.319572,90.95112136,25.21988743
4148,46.32118183,90.95291291,25.22059295
4149,44.64111025,89.08324991,24.48429548
4150,39.47207183,83.33089973,22.21894552
4151,34.0424855,77.28859955,19.83940952
4152,31.24524383,74.17569691,18.61350819
4153,31.732434,74.71786509,18.82702105
4154,32.05418067,75.07592,18.96802767
4155,33.7499635,76.96306718,19.71121067
4156,38.31519167,82.04346882,21.71193857
4157,47.39811833,92.15137864,25.69256429
4158,53.00122692,98.38678264,28.14814705
4159,52.11764125,97.40348682,27.76091243
4160,48.47129683,93.34566245,26.16288871
4161,47.0731825,91.78977473,25.55016
4162,44.58096792,89.01632064,24.45793786
4163,43.01050367,87.26863382,23.76967619
4164,42.07083775,86.22292918,23.35786414
4165,40.93501017,84.95892655,22.86008357
4166,40.42611625,84.39260545,22.63705895
4167,39.90968767,83.81789927,22.41073229
4168,40.79902958,84.80760091,22.80048957
4169,41.818408,85.94201336,23.2472359
4170,42.83240158,87.07043336,23.69162229
4171,44.26342808,88.66294727,24.31877486
4172,44.59750625,89.03472527,24.46518586
4173,43.05581208,87.31905518,23.78953276
4174,38.2960575,82.02217536,21.70355295
4175,33.17048217,76.31819309,19.4572509
4176,30.95801842,73.85605882,18.48763057
4177,31.44771167,74.40101264,18.70224043
4178,31.6272195,74.60077745,18.78091043
4179,33.24671725,76.40303109,19.49066119
4180,37.29956342,80.91322973,21.26683581
4181,45.52044125,90.06181091,24.86966548
4182,51.59932392,96.82667882,27.53375795
4183,50.86896825,96.01390445,27.2136769
4184,47.73750242,92.52906136,25.84130062
4185,46.19076567,90.80777964,25.16343762
4186,43.81082883,88.15927345,24.12042162
4187,42.20230858,86.36923609,23.41548171
4188,41.40605725,85.48313009,23.06652171
4189,40.34943825,84.30727445,22.60345452
4190,39.87849317,83.78318455,22.39706114
4191,39.48702883,83.34754455,22.22550048
4192,40.32627425,84.28149655,22.59330286
4193,41.23461675,85.292343,22.99138729
4194,42.269168,86.44364045,23.44478314
4195,43.68135633,88.01519036,24.06367981
4196,43.73986833,88.08030527,24.0893229
4197,42.24158433,86.41294409,23.43269448
4198,37.62095575,81.27089036,21.40768719
4199,32.72185233,75.81893655,19.26063724
4200,30.73614275,73.60914509,18.39039276
4201,31.15814275,74.07876673,18.57533581
4202,31.4275375,74.37856182,18.693399
4203,32.93293867,76.05384336,19.35314657
4204,37.07935308,80.66816927,21.17032781
4205,45.59160675,90.14100727,24.900854
4206,51.16022942,96.33803364,27.34132319
4207,50.50597625,95.60994982,27.05459438
4208,47.35737833,92.10604127,25.67470981
4209,45.860256,90.43997282,25.01859052
4210,43.46327575,87.7725,23.96810519
4211,41.996632,86.14034955,23.32534324
4212,41.20212658,85.25618636,22.97714833
4213,39.9665475,83.88117555,22.43565129
4214,39.32487275,83.16708964,22.154435
4215,38.89387342,82.68745318,21.96554795
4216,39.72264725,83.60975191,22.32876114
4217,40.70635258,84.70446564,22.75987357
4218,41.79439792,85.91529391,23.23671338
4219,43.19075525,87.46922627,23.8486721
4220,43.3134235,87.60573736,23.9024319
4221,41.82161033,85.94557718,23.24863933
4222,37.36847058,80.98991291,21.29703462
4223,32.5801545,75.66124855,19.19853767
4224,29.56571525,72.30663809,17.87744862
4225,30.03125067,72.82470791,18.08147124
4226,30.21539033,73.02962718,18.1621711
4227,31.61103633,74.582768,18.77381805
4228,35.56401367,78.981828,20.50622481
4229,43.86033817,88.21436973,24.14211924
4230,48.64084892,93.534348,26.23719552
4231,47.927555,92.74056082,25.92459186
4232,44.60500725,89.04307273,24.46847319
4233,43.50466608,87.81856109,23.98624467
4234,41.33542758,85.40453,23.03556795
4235,39.98959317,83.90682191,22.44575114
4236,39.26897933,83.10488873,22.12993948
4237,38.03929542,81.73643845,21.59102605
4238,37.48781517,81.12272509,21.34933781
4239,36.89466708,80.46264191,21.08938848
4240,37.64656025,81.29938418,21.41890838
4241,38.53647692,82.28972545,21.80891762
4242,39.35491792,83.20052527,22.16760238
4243,40.60826033,84.595304,22.71688429
4244,40.95819542,84.98472827,22.87024462
4245,39.61318567,83.48793791,22.28078919
4246,35.72193658,79.15757209,20.5754351
4247,31.35335233,74.29600509,18.6608871
4248,29.20995683,71.91073327,17.72153619
4249,29.64411017,72.39387973,17.91180552
4250,29.80740275,72.57559936,17.9833691
4251,31.06457458,73.97463964,18.53432924
4252,34.80417708,78.13624591,20.17322362
4253,42.66590258,86.88514545,23.61865352
4254,47.62288708,92.401512,25.79107
4255,46.94210883,91.64390982,25.49271648
4256,43.61723933,87.943838,24.03558029
4257,42.55996075,86.76724836,23.5722241
4258,40.55917708,84.54068173,22.69537338
4259,39.44226625,83.29773064,22.20588314
4260,38.76421233,82.54316018,21.90872352
4261,37.4038805,81.02931873,21.31255314
4262,36.81553908,80.37458455,21.05471033
4263,36.21298017,79.70402845,20.79063671
4264,36.96719692,80.54335655,21.12117495
4265,37.95722,81.64510109,21.55505619
4266,38.57679908,82.33459791,21.826589
4267,39.79506133,83.69033773,22.36049686
4268,40.09519967,84.02434582,22.49203357
4269,38.7713895,82.55114736,21.91186895
4270,35.06004867,78.42099191,20.28536029
4271,30.92956075,73.82438982,18.4751589
4272,28.91547058,71.58301509,17.59247652
4273,29.37886375,72.098701,17.79556029
4274,29.56694175,72.308003,17.87798614
4275,30.79775533,73.67771045,18.41739467
4276,34.50289833,77.80096864,20.04118714
4277,42.47691317,86.67482909,23.53582819
4278,46.81252358,91.49970118,25.43592529
4279,45.98023558,90.57349173,25.071172
4280,42.59743458,86.80895109,23.58864714
4281,41.69073242,85.79993,23.19128162
4282,39.86833367,83.77187864,22.39260871
4283,38.85190075,82.64074409,21.94715329
4284,38.21455167,81.93147182,21.66783271
4285,36.81043475,80.36890427,21.05247338
4286,36.29308925,79.79317773,20.82574481
4287,35.71013025,79.14443336,20.5702609
4288,36.44739367,79.96489491,20.89336929
4289,37.45245833,81.08337836,21.33384252
4290,37.99412408,81.68616964,21.57122952
4291,39.10268417,82.91982764,22.05706005
4292,39.542792,83.40960045,22.2499389
4293,38.25595717,81.97754991,21.68597886
4294,34.66409758,77.98035882,20.11183329
4295,30.664124,73.52899918,18.35883029
4296,28.92771983,71.59664673,17.59784481
4297,29.2675615,71.97483855,17.74678167
4298,29.48749575,72.21959173,17.84316867
4299,30.55209025,73.40432282,18.3097311
4300,34.29856425,77.57357609,19.951637
4301,42.56584575,86.77379755,23.57480324
4302,46.53954925,91.19592245,25.31629324
4303,45.65997817,90.21709418,24.93081805
4304,42.34546517,86.52854755,23.47822062
4305,41.45994225,85.54309582,23.09013695
4306,39.60174883,83.47521045,22.27577695
4307,38.68882083,82.459261,21.8756829
4308,38.03138067,81.72763055,21.58755738
4309,36.57098225,80.10243018,20.94753243
4310,36.04007192,79.51160809,20.71485905
4311,35.37976575,78.77678818,20.42547748
4312,36.1206845,79.60131755,20.75018781
4313,37.18606583,80.78692427,21.21709505
4314,37.80615,81.47698318,21.48884919
4315,38.91688683,82.71306364,21.97563367
4316,39.36815433,83.21525536,22.17340329
4317,38.06704433,81.76731882,21.6031871
4318,34.55486875,77.85880382,20.06396333
4319,30.66861983,73.53400236,18.36080057
4320,28.89999692,71.56579527,17.58569514
4321,29.37545167,72.09490382,17.7940649
4322,29.4916255,72.22418755,17.84497852
4323,30.78833408,73.66722609,18.41326581
4324,34.53458917,77.83623582,20.05507576
4325,42.73681158,86.96405636,23.64972962
4326,46.73684025,91.41547718,25.40275676
4327,45.86449517,90.44469036,25.02044833
4328,42.40777317,86.59788691,23.50552733
4329,41.53250842,85.62385082,23.12193938
4330,39.68886133,83.57215327,22.31395433
4331,38.61471608,82.37679373,21.84320624
4332,37.98642775,81.67760473,21.56785657
4333,36.655006,80.19593573,20.98435614
4334,36.278066,79.77645909,20.81916081
4335,35.5813095,79.00107564,20.51380476
4336,36.29086375,79.79070109,20.82476948
4337,37.2085985,80.81199964,21.22697005
4338,37.84512725,81.52035891,21.50593114
4339,38.96054775,82.76165155,21.99476824
4340,39.48106508,83.34090782,22.22288686
4341,38.15332175,81.86333236,21.64099852
4342,34.62116125,77.93257718,20.09301629
4343,30.63272408,73.49405591,18.34506914
4344,29.04827375,71.73080473,17.650678
4345,29.53063208,72.26759591,17.86207329
4346,29.53551125,72.27302573,17.86421162
4347,30.74297867,73.61675245,18.39338862
4348,34.3029365,77.57844164,19.9535531
4349,42.11905625,86.276589,23.3789961
4350,47.19502033,91.92536164,25.60355586
4351,46.46617608,91.11426936,25.28413719
4352,43.025799,87.28565518,23.77637943
4353,41.99122167,86.13432864,23.32297214
4354,40.15484492,84.09072191,22.51817333
4355,39.04546175,82.85614782,22.0319821
4356,38.39332725,82.13042182,21.74618181
4357,37.00805058,80.58882045,21.13907924
4358,36.58724425,80.12052727,20.95465933
4359,35.91160083,79.36863936,20.65855614
4360,36.59167308,80.12545591,20.95660029
4361,37.50025508,81.13656891,21.35478967
4362,38.15913333,81.86979973,21.64354543
4363,39.33386908,83.17710118,22.15837767
4364,39.66698608,83.54780945,22.30436738
4365,38.30644183,82.03373155,21.7081039
4366,34.70160558,78.02209955,20.12827133
4367,30.67084992,73.53648418,18.36177795
4368,28.96641517,71.63970873,17.61480319
4369,29.37225608,72.09134764,17.79266448
4370,29.54546033,72.28409745,17.86857186
4371,30.57489617,73.42970227,18.31972586
4372,34.00867708,77.25097591,19.82459286
4373,41.71119775,85.82270482,23.20025062
4374,46.332455,90.96545827,25.22553348
4375,45.63012592,90.18387318,24.91773514
4376,42.49619208,86.69628364,23.54427724
4377,41.40923717,85.48666882,23.06791529
4378,39.662073,83.542342,22.30221424
4379,38.72302592,82.497326,21.89067343
4380,38.09388467,81.79718791,21.61495
4381,36.66400583,80.20595118,20.98830038
4382,36.10379958,79.58252718,20.74278795
4383,35.58007258,78.999699,20.51326267
4384,36.23956275,79.73361082,20.80228662
4385,37.25781708,80.86677236,21.24854029
4386,37.916147,81.599393,21.53705581
4387,39.03064742,82.83966182,22.02548967
4388,39.29713342,83.13622,22.14227814
4389,37.97900758,81.66934727,21.56460467
4390,34.42107325,77.70990991,20.005327
4391,30.56335892,73.41686309,18.31466962
4392,28.3304285,70.93195273,17.33607976
4393,28.79214692,71.44577473,17.53842952
4394,28.74365467,71.39181018,17.51717757
4395,29.74821858,72.50973645,17.95743138
4396,33.161316,76.30799255,19.45323381
4397,40.71727683,84.71662264,22.76466114
4398,44.892118,89.36258309,24.59430052
4399,44.23869208,88.63541991,24.30793424
4400,40.93586775,84.959881,22.86045943
4401,39.94969475,83.862421,22.42826552
4402,38.47050383,82.21630755,21.78000471
4403,37.58115442,81.22659755,21.3902441
4404,37.06681917,80.65422091,21.16483476
4405,35.61953575,79.04361555,20.53055757
4406,35.27850008,78.664095,20.38109743
4407,34.61286683,77.92334682,20.08938119
4408,35.234486,78.615114,20.3618081
4409,36.16544533,79.65112955,20.76980443
4410,36.62588025,80.16352327,20.97159171
4411,37.70961808,81.36955791,21.44654376
4412,38.07389025,81.77493718,21.60618733
4413,36.74370992,80.29464964,21.02323095
4414,33.51042683,76.69649945,19.60623286
4415,29.86052583,72.63471718,18.00665043
4416,28.18863267,70.77415555,17.27393719
4417,28.56193308,71.18958182,17.43753743
4418,28.57017242,71.198751,17.44114838
4419,29.70006517,72.456149,17.93632795
4420,32.75412442,75.85485045,19.27478057
4421,39.538897,83.405266,22.2482319
4422,43.83203633,88.18287409,24.12971586
4423,43.2717015,87.55930709,23.8841471
4424,40.30676992,84.25979118,22.584755
4425,39.3488065,83.19372418,22.16492405
4426,37.8310115,81.50465027,21.49974486
4427,36.74319508,80.29407673,21.02300533
4428,36.31099542,79.81310455,20.83359229
4429,35.1177335,78.48518636,20.3106409
4430,34.80133608,78.13308427,20.17197857
4431,34.1797465,77.44135,19.89956467
4432,34.7584525,78.08536136,20.15318467
4433,35.60358283,79.02586236,20.5235661
4434,36.03375792,79.50458155,20.7120919
4435,37.01040458,80.59144009,21.14011086
4436,37.31376642,80.92903545,21.27306029
4437,36.23696983,79.73072536,20.80115029
4438,33.03530142,76.16775745,19.39800743
4439,29.55640633,72.29627873,17.87336895
4440,27.84824892,70.39536045,17.12476276
4441,28.28949242,70.88639709,17.31813933
4442,28.33531833,70.93739427,17.33822271
4443,29.59854133,72.34316845,17.89183476
4444,32.86120867,75.97401891,19.32171067
4445,39.77542325,83.66848345,22.35189038
4446,43.53299467,87.85008645,23.99865976
4447,43.02574458,87.28559464,23.77635557
4448,39.76909083,83.66143645,22.34911519
4449,39.056861,82.86883345,22.03697786
4450,37.39972658,81.024696,21.31073267
4451,36.52169583,80.04758191,20.92593248
4452,36.0677195,79.54237555,20.72697571
4453,34.7050635,78.02594764,20.12978676
4454,34.24989583,77.51941555,19.93030786
4455,33.53833075,76.72755236,19.61846186
4456,34.14669933,77.40457364,19.88508162
4457,35.03527342,78.39342082,20.27450248
4458,35.5064055,78.91771882,20.48097776
4459,36.46918608,79.98914664,20.9029199
4460,36.9171905,80.48770709,21.09925948
4461,35.83896183,79.28780327,20.62672181
4462,32.83971742,75.95010245,19.31229205
4463,29.40536875,72.12819691,17.80717619
4464,27.97479933,70.53619173,17.18022395
4465,28.33595775,70.93810582,17.3385029
4466,28.43233558,71.04535973,17.3807409
4467,29.63464458,72.38334591,17.90765719
4468,32.95092225,76.07385636,19.36102795
4469,40.291768,84.24309627,22.57818033
4470,44.05153142,88.42713864,24.22591038
4471,43.21102233,87.49178045,23.85755419
4472,40.13540575,84.06908909,22.50965405
4473,39.49239467,83.35351591,22.2278521
4474,37.68180117,81.33860191,21.43435286
4475,36.81443817,80.37335945,21.0542279
4476,36.26861692,79.76594373,20.81501971
4477,34.91560917,78.26025282,20.22205914
4478,34.42437683,77.71358627,20.00677481
4479,33.66328642,76.86660891,19.67322414
4480,34.36754342,77.65033927,19.98186733
4481,35.23033533,78.610495,20.35998905
4482,35.694352,79.12687464,20.56334605
4483,36.739205,80.28963645,21.02125671
4484,37.20774875,80.81105409,21.22659771
4485,36.05423758,79.52737227,20.72106719
4486,33.07546167,76.21244973,19.41560781
4487,29.59898908,72.34366673,17.892031
4488,28.10935308,70.68592945,17.23919262
4489,28.53992467,71.16508991,17.42789219
4490,28.61498167,71.24861682,17.46078619
4491,29.95046067,72.73480091,18.04606471
4492,33.3043555,76.46717364,19.51592138
4493,40.95100408,84.97672536,22.86709295
4494,44.42915183,88.84737255,24.3914039
4495,43.60821492,87.93379509,24.03162529
4496,40.34606108,84.30351627,22.60197452
4497,39.695165,83.57916827,22.3167169
4498,37.89903825,81.58035364,21.52955786
4499,36.87406383,80.43971364,21.08035905
4500,36.36284,79.87079964,20.85631333
4501,35.09233042,78.45691655,20.29950786
4502,34.72714217,78.05051782,20.13946281
4503,33.92058183,77.15293936,19.78598481
4504,34.59580817,77.90436309,20.08190519
4505,35.37998892,78.77703645,20.42557524
4506,35.94234208,79.40284973,20.67202862
4507,36.94439692,80.51798364,21.11118276
4508,37.53462283,81.17481491,21.36985143
4509,36.37502858,79.88436364,20.861655
4510,33.290658,76.45193036,19.50991838
4511,29.71533158,72.47313827,17.94301857
4512,28.47519533,71.093056,17.39952429
4513,28.97863942,71.65331245,17.62016052
4514,28.89696933,71.56242609,17.58436833
4515,30.26188675,73.08137064,18.18254833
4516,33.78457158,77.00158073,19.72637781
4517,41.52573275,85.61631064,23.1189699
4518,46.18132092,90.797269,25.15929838
4519,45.48847333,90.02623555,24.85565543
4520,42.010795,86.15611073,23.33155019
4521,41.1867775,85.23910518,22.97042157
4522,39.22817933,83.05948464,22.11205876
4523,38.04323608,81.74082382,21.59275305
4524,37.5370435,81.17750873,21.37091229
4525,36.08029917,79.55637482,20.73248876
4526,35.65400867,79.08197864,20.54566543
4527,34.77451783,78.10323964,20.16022533
4528,35.44554333,78.84998855,20.45430471
4529,36.20808867,79.69858509,20.788493
4530,36.91314475,80.48320482,21.09748643
4531,38.08707517,81.78961,21.61196571
4532,38.55153158,82.306479,21.81551538
4533,37.25776475,80.86671418,21.24851738
4534,34.02802183,77.27250373,19.83307076
4535,30.16445033,72.97293882,18.13984648
4536,28.93541217,71.605207,17.601216
4537,29.45955925,72.18850264,17.83092538
4538,29.50682675,72.24110418,17.85164052
4539,30.88798325,73.77812036,18.45693738
4540,34.742642,78.06776673,20.14625567
4541,42.89088125,87.13551236,23.71725124
4542,48.06941308,92.89842727,25.98676167
4543,47.23618117,91.97116736,25.62159471
4544,43.66421017,87.99610936,24.05616543
4545,42.78824833,87.02129755,23.67227195
4546,40.6513995,84.64331127,22.73579019
4547,39.45096433,83.30741027,22.20969505
4548,38.85824408,82.64780318,21.94993329
4549,37.26873067,80.87891755,21.25332324
4550,36.65795392,80.19921636,20.9856481
4551,35.80869117,79.25411664,20.61345557
4552,36.557384,80.08729745,20.94157295
4553,37.41969383,81.04691655,21.31948338
4554,38.10338558,81.807761,21.61911381
4555,39.41578908,83.26826564,22.19427943
4556,39.88353033,83.78879018,22.39926871
4557,38.49896125,82.24797627,21.79247624
4558,35.01704333,78.37313355,20.26651305
4559,30.83149275,73.71525509,18.43218024
4560,29.193215,71.89210227,17.71419905
4561,29.67408517,72.42723727,17.92494214
4562,29.71226633,72.46972709,17.94167519
4563,31.08642167,73.99895209,18.54390376
4564,34.85705142,78.19508691,20.196396
4565,42.80444433,87.03932118,23.6793699
4566,47.64537508,92.42653773,25.80092548
4567,46.900746,91.59787927,25.47458905
4568,43.52457125,87.84071255,23.99496819
4569,42.50470892,86.70576155,23.54800976
4570,40.50980833,84.48574191,22.67373733
4571,39.15986875,82.98346536,22.08212138
4572,38.607817,82.36911609,21.84018271
4573,37.27470917,80.88557073,21.25594333
4574,36.86797483,80.43293755,21.07769052
4575,36.15646808,79.64113918,20.7658701
4576,36.86782258,80.43276809,21.07762381
4577,37.67922767,81.33573809,21.43322505
4578,38.40558992,82.14406827,21.75155595
4579,39.59387317,83.466446,22.27232538
4580,40.00842533,83.92777927,22.45400443
4581,38.729663,82.50471209,21.89358214
4582,35.07109558,78.43328545,20.29020162
4583,30.89288767,73.78357827,18.45908681
4584,28.64294458,71.27973527,17.473041
4585,29.05263425,71.73565736,17.65258905
